memMemberNo,Gender,Age,StartDate,BMI,Freq
16862,F,31,14/05/2014,NA,1
16863,M,16,20/11/2013,NA,2
16864,F,56,20/01/2016,NA,13
16865,M,39,3/12/2015,NA,3
16866,F,31,4/02/2015,NA,1
16867,F,37,30/03/2015,NA,1
16868,F,63,23/07/2014,NA,1
16869,F,27,8/06/2015,24.8,6
16870,M,63,7/06/2014,NA,10
16871,M,18,11/04/2014,NA,7
16872,F,53,15/04/2014,NA,11
16873,F,35,25/02/2014,NA,1
16874,F,28,20/05/2014,NA,3
16875,M,33,4/05/2015,NA,4
16876,F,36,21/10/2013,NA,5
16877,F,31,9/08/2014,NA,1
16878,F,30,8/08/2015,28.89,1
16879,M,51,9/10/2015,NA,1
16880,F,34,3/10/2013,NA,14
16881,F,23,12/02/2015,NA,7
16882,F,49,15/03/2014,NA,114
16883,F,62,13/07/2015,NA,22
16884,F,34,9/07/2014,NA,3
16885,F,26,9/10/2013,NA,1
16886,F,16,25/09/2015,NA,4
16887,F,28,9/09/2013,NA,1
16888,M,32,30/12/2014,NA,1
16889,F,62,25/01/2014,NA,3
16890,F,40,14/04/2015,NA,1
16891,M,30,4/01/2016,NA,4
16892,F,32,27/11/2013,NA,21
16893,F,35,1/01/2014,NA,3
16894,F,67,28/12/2013,NA,1
16895,F,45,16/11/2013,NA,1
16896,M,36,17/08/2014,NA,1
16897,F,21,14/10/2013,NA,6
16898,F,31,11/01/2014,NA,1
16899,F,32,5/07/2015,26.4,7
16900,F,41,19/10/2015,NA,1
16901,F,45,29/09/2013,NA,10
16902,F,32,29/11/2013,NA,4
16903,F,19,3/06/2015,NA,1
16904,F,41,15/06/2014,NA,1
16905,M,41,5/05/2015,35.25,20
16906,F,22,15/01/2014,NA,3
16907,F,27,15/07/2014,NA,1
16908,F,51,25/09/2013,NA,48
16909,F,39,26/11/2013,NA,5
16910,F,48,2/01/2015,NA,11
16911,F,36,26/09/2013,NA,1
16912,F,65,2/02/2016,NA,12
16913,M,17,13/02/2014,NA,9
16914,F,41,22/11/2014,NA,7
16915,F,67,13/10/2013,NA,1
16916,M,75,11/11/2013,NA,33
16917,M,56,9/05/2015,37.24,1
16918,M,18,23/03/2015,NA,3
16919,F,37,27/04/2014,NA,4
16920,F,25,20/01/2015,NA,1
16921,M,34,11/10/2015,NA,2
16922,F,63,27/07/2014,NA,2
16923,M,77,6/06/2015,21.51,1
16924,F,66,30/09/2014,NA,2
16925,M,70,30/03/2015,NA,2
16926,F,56,27/02/2014,NA,64
16927,F,24,30/04/2015,NA,20
16928,M,28,6/05/2014,NA,1
16929,F,46,30/05/2014,NA,2
16930,F,61,11/02/2014,NA,1
16931,F,61,16/12/2013,NA,45
16932,M,54,4/02/2016,NA,1
16933,M,48,30/01/2015,NA,4
16934,M,33,27/04/2014,NA,1
16935,F,66,24/10/2013,NA,2
16936,F,64,27/02/2014,NA,1
16937,F,41,12/05/2014,NA,2
16938,F,21,7/08/2014,NA,6
16939,F,24,4/10/2013,NA,2
16940,F,48,9/05/2014,NA,7
16941,F,49,23/10/2013,NA,11
16942,F,22,20/05/2015,NA,1
16943,F,39,10/01/2014,NA,1
16944,F,31,17/05/2015,NA,1
16945,F,52,22/07/2015,NA,1
16946,M,57,22/10/2013,NA,93
16947,F,47,19/01/2016,NA,1
16948,F,40,13/10/2013,NA,3
16949,F,50,16/01/2014,NA,1
16950,M,16,21/02/2016,NA,1
16951,M,38,21/02/2016,NA,1
16952,M,29,14/01/2014,NA,1
16953,F,59,7/09/2015,NA,27
16954,M,74,30/03/2016,NA,1
16955,F,62,3/06/2014,NA,1
16956,M,24,4/01/2016,NA,3
16957,F,40,11/01/2016,41.09,4
16958,F,34,25/04/2014,NA,4
16959,F,31,30/12/2014,NA,26
16960,F,33,10/01/2014,NA,14
16961,F,18,14/01/2014,NA,1
16962,F,56,21/04/2014,NA,6
16963,F,58,29/07/2015,41.81,38
16964,F,47,8/05/2014,NA,6
16965,M,33,2/04/2015,NA,2
16966,F,77,23/04/2014,NA,56
16967,F,39,23/04/2014,NA,63
16968,M,57,7/08/2014,NA,28
16969,F,26,5/11/2015,NA,1
16970,M,34,24/02/2015,NA,13
16971,F,30,13/12/2013,NA,14
16972,F,32,13/01/2015,NA,1
16973,F,49,27/08/2015,NA,1
16974,M,65,9/05/2014,NA,1
16975,F,39,15/08/2015,NA,2
16976,F,29,7/08/2014,NA,3
16977,F,63,9/11/2013,NA,2
16978,M,23,11/06/2014,NA,5
16979,F,31,8/04/2015,NA,14
16980,F,62,4/09/2014,NA,2
16981,M,39,15/10/2013,NA,9
16982,F,70,26/03/2014,NA,30
16983,M,63,6/01/2014,NA,33
16984,F,60,28/09/2013,NA,24
16985,F,17,22/08/2015,NA,1
16986,F,58,23/01/2015,NA,3
16987,F,63,4/02/2016,26.04,8
16988,F,35,4/01/2015,NA,10
16989,M,53,11/12/2015,NA,2
16990,M,33,12/04/2015,NA,6
16991,F,64,25/11/2013,NA,3
16992,F,34,28/09/2015,NA,6
16993,F,32,28/02/2016,NA,1
16994,F,45,13/10/2015,NA,2
16995,F,60,25/04/2014,NA,2
16996,F,28,28/10/2015,NA,3
16997,F,36,14/10/2013,NA,6
16998,F,43,4/01/2014,NA,3
16999,F,35,13/02/2016,NA,1
17000,F,39,24/07/2015,NA,1
17001,F,30,28/02/2016,NA,2
17002,F,37,7/10/2014,NA,1
17003,F,27,21/05/2014,NA,6
17004,F,30,19/09/2015,NA,1
17005,F,57,18/01/2016,NA,3
17006,F,38,9/03/2015,NA,9
17007,M,49,12/03/2014,NA,1
17008,M,61,1/10/2015,NA,1
17009,F,34,5/01/2015,NA,15
17010,M,22,3/01/2016,26.17,1
17011,F,40,13/08/2014,NA,11
17012,M,44,28/07/2014,NA,15
17013,F,33,19/02/2016,NA,1
17014,F,39,4/10/2014,NA,11
17015,M,55,5/06/2014,NA,108
17016,M,39,5/06/2014,NA,2
17017,M,34,12/01/2014,NA,10
17018,F,34,18/01/2015,NA,2
17019,F,44,19/06/2014,NA,4
17020,M,36,8/10/2013,NA,2
17021,F,70,9/03/2016,NA,3
17022,F,24,27/04/2015,NA,2
17023,F,40,27/08/2014,NA,2
17024,F,31,27/01/2015,NA,2
17025,F,32,18/03/2014,NA,1
17026,F,42,1/12/2015,NA,7
17027,M,63,16/09/2013,NA,2
17028,F,17,15/09/2015,NA,3
17029,F,23,24/03/2014,NA,1
17030,M,21,2/06/2015,24.65,1
17031,M,19,27/06/2015,NA,1
17032,M,38,19/10/2013,NA,1
17033,F,32,13/11/2013,NA,10
17034,F,47,7/02/2016,NA,4
17035,F,23,11/01/2016,NA,1
17036,F,36,19/03/2015,NA,1
17037,M,23,1/02/2014,NA,1
17038,M,62,13/09/2015,NA,2
17039,F,22,30/06/2015,NA,7
17040,F,48,21/10/2013,NA,1
17041,F,32,18/12/2013,NA,9
17042,M,38,5/07/2015,24.65,4
17043,F,30,1/10/2013,NA,3
17044,F,68,30/09/2013,NA,1
17045,M,49,24/04/2015,NA,1
17046,F,68,22/02/2016,NA,6
17047,F,25,2/01/2014,NA,4
17048,F,64,29/07/2014,NA,1
17049,M,62,24/01/2016,NA,6
17050,M,65,17/01/2014,NA,7
17051,M,36,14/12/2014,NA,3
17052,F,62,18/03/2014,NA,2
17053,F,59,14/01/2014,NA,10
17054,F,52,4/01/2014,NA,11
17055,M,22,3/12/2014,NA,26
17056,F,39,3/06/2014,NA,9
17057,M,22,20/10/2015,NA,1
17058,F,50,25/07/2014,NA,1
17059,M,28,15/01/2015,NA,2
17060,M,74,15/09/2014,NA,6
17061,F,28,7/04/2014,NA,1
17062,F,30,8/01/2014,NA,1
17063,M,40,12/02/2016,NA,1
17064,F,23,12/03/2014,NA,3
17065,M,37,8/08/2014,NA,2
17066,F,16,5/03/2014,NA,12
17067,M,34,7/04/2014,NA,72
17068,F,64,22/02/2016,NA,9
17069,F,48,12/02/2014,NA,1
17070,F,32,19/08/2014,NA,1
17071,F,61,14/11/2014,NA,2
17072,F,22,19/09/2014,NA,6
17073,F,26,31/01/2016,NA,2
17074,F,44,6/12/2013,NA,3
17075,M,40,15/05/2015,20.86,4
17076,F,22,23/04/2014,NA,1
17077,M,19,15/01/2014,NA,55
17078,M,25,3/11/2015,NA,1
17079,F,34,20/10/2015,NA,4
17080,M,32,3/11/2013,NA,8
17081,M,66,4/11/2013,NA,20
17082,F,39,24/04/2015,38.25,1
17083,F,36,14/05/2015,NA,1
17084,F,55,11/05/2015,NA,8
17085,F,44,20/01/2016,NA,6
17086,M,38,19/09/2015,NA,1
17087,F,61,23/10/2014,NA,8
17088,F,55,21/07/2014,NA,1
17089,F,43,11/07/2015,NA,1
17090,F,44,16/02/2015,NA,1
17091,M,36,31/12/2013,NA,7
17092,F,36,1/10/2014,NA,1
17093,F,35,9/12/2013,NA,1
17094,M,37,23/09/2015,NA,1
17095,F,55,3/10/2015,NA,3
17096,M,27,7/10/2014,NA,1
17097,F,26,30/06/2015,29.67,1
17098,F,33,20/08/2015,27.74,1
17099,F,63,27/11/2013,NA,3
17100,M,56,29/09/2014,NA,2
17101,F,74,30/09/2013,NA,92
17102,M,18,12/07/2015,NA,1
17103,M,49,31/01/2014,NA,37
17104,M,61,2/06/2014,NA,488
17105,F,21,14/10/2013,NA,8
17106,F,22,16/02/2016,NA,2
17107,F,37,11/11/2013,NA,1
17108,M,29,23/06/2014,NA,2
17109,F,37,13/07/2015,NA,1
17110,F,53,19/01/2015,NA,2
17111,F,29,11/08/2015,NA,4
17112,M,34,18/08/2014,NA,30
17113,F,56,25/02/2015,NA,1
17114,M,31,10/04/2015,NA,5
17115,F,36,5/01/2014,NA,1
17116,M,22,10/08/2015,NA,3
17117,M,44,10/05/2014,NA,2
17118,M,54,30/01/2016,NA,5
17119,F,23,27/07/2014,NA,3
17120,M,61,15/11/2014,NA,20
17121,F,34,23/07/2014,NA,3
17122,F,23,19/03/2016,NA,3
17123,F,52,4/11/2013,NA,7
17124,F,41,7/10/2014,NA,10
17125,F,38,19/10/2015,NA,4
17126,F,45,3/06/2015,NA,71
17127,F,37,27/11/2013,NA,76
17128,F,57,24/10/2013,NA,1
17129,F,34,9/09/2015,NA,2
17130,M,56,19/06/2015,NA,4
17131,F,38,1/09/2015,NA,1
17132,M,34,26/02/2015,NA,32
17133,F,30,26/02/2015,NA,31
17134,M,43,6/02/2014,NA,19
17135,F,25,16/06/2015,NA,1
17136,M,54,30/10/2014,NA,5
17137,F,32,17/04/2014,NA,17
17138,M,32,4/02/2016,NA,2
17139,F,67,7/01/2014,NA,1
17140,M,31,27/03/2015,NA,3
17141,F,38,10/01/2014,NA,1
17142,F,17,21/07/2015,NA,1
17143,F,34,16/08/2015,NA,7
17144,M,40,16/08/2015,NA,11
17145,M,38,25/06/2014,NA,5
17146,F,45,1/03/2014,NA,2
17147,F,45,9/01/2014,NA,13
17148,F,34,12/11/2014,NA,17
17149,F,30,24/01/2014,NA,4
17150,F,26,1/04/2014,NA,1
17151,M,36,12/10/2013,NA,1
17152,F,60,14/10/2015,NA,3
17153,F,50,10/09/2015,20.31,5
17154,M,35,7/11/2015,NA,1
17155,F,47,16/09/2013,NA,2
17156,M,16,14/06/2014,NA,1
17157,F,60,17/02/2014,NA,1
17158,F,32,18/10/2013,NA,30
17159,F,33,22/08/2014,NA,1
17160,F,41,31/08/2014,NA,1
17161,F,19,30/03/2015,NA,35
17162,F,63,17/10/2013,NA,11
17163,M,34,15/07/2015,NA,1
17164,F,32,31/01/2016,NA,1
17165,M,21,12/06/2015,NA,7
17166,F,35,14/01/2016,NA,2
17167,F,30,5/11/2013,NA,8
17168,M,39,19/06/2014,NA,1
17169,M,75,28/10/2014,NA,10
17170,F,71,28/10/2014,NA,10
17171,F,19,16/03/2014,NA,1
17172,F,37,14/01/2015,NA,1
17173,F,43,12/07/2015,NA,1
17174,F,32,17/10/2013,NA,1
17175,F,37,13/09/2015,NA,2
17176,F,43,26/07/2014,NA,3
17177,F,64,23/10/2014,NA,1
17178,F,27,17/11/2014,NA,5
17179,M,72,4/10/2013,NA,20
17180,F,35,10/03/2015,NA,1
17181,F,53,23/04/2015,23.32,2
17182,M,49,23/04/2015,30.06,1
17183,F,34,19/10/2013,NA,2
17184,M,32,13/05/2014,NA,1
17185,F,47,20/10/2013,NA,1
17186,F,65,16/03/2016,NA,1
17187,M,45,28/02/2016,NA,1
17188,F,35,17/11/2013,NA,4
17189,F,35,21/08/2015,NA,3
17190,M,34,21/11/2014,NA,11
17191,F,20,22/10/2014,NA,7
17192,M,49,26/02/2014,NA,1
17193,M,46,16/05/2015,NA,3
17194,F,44,6/08/2015,NA,3
17195,F,59,6/07/2014,NA,2
17196,F,41,1/12/2014,NA,2
17197,F,33,21/07/2014,NA,10
17198,F,59,11/11/2015,NA,1
17199,M,68,9/10/2013,NA,91
17200,F,48,28/03/2014,NA,73
17201,M,48,15/07/2014,NA,2
17202,F,59,4/09/2015,NA,4
17203,F,45,23/02/2015,NA,19
17204,F,44,9/05/2014,NA,7
17205,F,39,1/10/2013,NA,3
17206,F,16,28/11/2014,19.1,1
17207,F,21,25/06/2014,NA,2
17208,F,38,31/10/2013,NA,2
17209,F,33,15/07/2014,NA,1
17210,F,23,9/05/2015,21.3,1
17211,F,29,28/10/2013,NA,4
17212,F,43,16/04/2014,NA,4
17213,F,16,13/03/2014,NA,11
17214,F,36,31/01/2014,NA,1
17215,M,16,28/05/2015,26.33,29
17216,F,36,22/02/2015,NA,1
17217,M,41,12/03/2016,NA,1
17218,F,35,26/08/2014,NA,1
17219,F,40,2/12/2015,20.76,11
17220,F,31,14/09/2015,NA,1
17221,F,45,13/09/2014,NA,1
17222,F,32,18/01/2014,NA,5
17223,F,44,22/10/2015,NA,2
17224,F,28,25/03/2014,NA,1
17225,F,51,11/09/2015,NA,4
17226,M,61,4/12/2013,NA,30
17227,F,61,4/12/2013,NA,41
17228,F,31,16/11/2013,NA,1
17229,M,28,14/03/2014,NA,16
17230,F,65,24/06/2014,NA,7
17231,F,52,17/01/2014,NA,24
17232,F,33,30/06/2014,NA,1
17233,F,25,24/04/2014,NA,1
17234,F,39,14/03/2014,NA,5
17235,F,50,26/01/2016,NA,2
17236,M,62,4/11/2013,NA,1
17237,M,34,22/07/2015,NA,1
17238,M,56,18/10/2013,NA,2
17239,F,41,5/08/2015,20.99,2
17240,F,57,1/04/2015,30.91,3
17241,F,24,25/10/2013,NA,12
17242,M,66,15/01/2016,NA,5
17243,F,50,8/08/2014,NA,3
17244,F,61,25/02/2014,NA,3
17245,F,59,2/07/2014,NA,17
17246,F,26,10/08/2015,NA,1
17247,F,32,11/12/2013,NA,3
17248,M,61,30/04/2014,NA,1
17249,F,52,1/05/2014,NA,3
17250,F,33,14/01/2014,NA,14
17251,M,53,10/06/2014,NA,4
17252,F,56,8/10/2013,NA,1
17253,F,31,3/12/2013,NA,1
17254,F,36,7/06/2014,NA,2
17255,F,33,11/06/2015,NA,2
17256,M,33,16/06/2015,NA,2
17257,F,47,14/11/2013,NA,2
17258,M,31,18/09/2015,NA,5
17259,M,31,5/01/2015,NA,6
17260,F,27,9/09/2013,NA,1
17261,M,43,3/01/2014,NA,1
17262,M,22,10/09/2015,NA,4
17263,F,32,10/11/2013,NA,1
17264,M,35,23/09/2013,NA,3
17265,F,41,18/05/2015,NA,5
17266,M,38,8/10/2013,NA,2
17267,F,41,22/10/2014,NA,8
17268,F,62,23/02/2014,NA,1
17269,F,31,15/10/2013,NA,2
17270,M,18,8/01/2014,NA,3
17271,F,34,15/04/2015,21.97,1
17272,M,33,29/07/2014,NA,4
17273,F,34,18/03/2014,NA,3
17274,F,37,20/03/2014,NA,2
17275,M,16,11/04/2014,NA,9
17276,M,18,28/02/2015,NA,10
17277,F,27,2/12/2013,NA,2
17278,M,52,12/10/2013,NA,2
17279,M,67,24/11/2013,NA,3
17280,F,41,11/01/2015,NA,1
17281,F,21,28/08/2014,NA,31
17282,F,61,18/12/2013,NA,21
17283,F,43,22/01/2016,30.43,1
17284,M,33,4/08/2015,NA,1
17285,M,18,30/07/2014,NA,7
17286,F,56,15/09/2015,NA,11
17287,M,57,21/09/2015,NA,10
17288,F,48,16/11/2014,NA,4
17289,F,32,26/05/2015,NA,1
17290,F,24,7/08/2014,NA,1
17291,F,38,26/02/2015,NA,11
17292,F,36,1/10/2015,NA,2
17293,F,56,6/08/2015,NA,1
17294,F,43,2/10/2013,NA,31
17295,F,46,18/01/2015,NA,1
17296,M,65,20/01/2015,NA,1
17297,M,40,12/04/2015,24.65,1
17298,F,28,20/03/2015,NA,3
17299,M,55,8/10/2015,NA,35
17300,M,61,16/10/2013,NA,12
17301,F,33,11/01/2014,NA,10
17302,F,35,9/09/2013,NA,12
17303,F,51,12/04/2015,NA,8
17304,F,46,16/06/2015,NA,3
17305,F,31,25/02/2015,NA,21
17306,M,26,25/04/2014,NA,1
17307,F,30,8/10/2014,NA,5
17308,F,31,17/09/2014,NA,1
17309,M,66,25/11/2013,NA,5
17310,F,34,15/02/2016,NA,1
17311,F,48,4/02/2014,NA,2
17312,F,47,10/06/2014,NA,1
17313,F,38,27/09/2013,NA,1
17314,M,63,28/04/2014,NA,27
17315,M,57,26/11/2014,NA,63
17316,F,31,19/01/2014,NA,6
17317,F,34,18/08/2015,NA,2
17318,F,35,29/04/2015,44.96,5
17319,F,41,9/06/2015,NA,3
17320,F,37,17/09/2015,NA,3
17321,F,42,10/09/2013,NA,2
17322,M,43,16/10/2013,NA,2
17323,F,44,6/12/2013,NA,12
17324,F,41,2/12/2013,NA,67
17325,M,37,21/09/2014,NA,3
17326,F,41,8/12/2014,NA,5
17327,F,41,20/02/2016,NA,3
17328,F,31,5/02/2015,NA,2
17329,F,33,3/01/2014,NA,2
17330,F,40,18/02/2016,NA,1
17331,M,43,10/10/2013,NA,3
17332,M,61,7/10/2013,NA,107
17333,M,53,4/10/2013,NA,1
17334,F,58,2/09/2015,NA,3
17335,F,34,21/10/2013,NA,2
17336,F,40,22/07/2014,NA,4
17337,F,62,31/01/2014,NA,1
17338,M,50,26/05/2015,NA,27
17339,M,38,14/03/2016,NA,1
17340,M,19,6/05/2015,NA,1
17341,F,49,27/04/2015,33.46,1
17342,F,43,2/09/2014,NA,5
17343,F,43,27/01/2015,NA,4
17344,F,45,13/08/2015,NA,1
17345,F,42,2/11/2015,NA,2
17346,M,31,6/10/2013,NA,1
17347,F,57,17/09/2015,27.81,1
17348,M,29,21/01/2015,NA,56
17349,F,34,27/04/2014,NA,1
17350,F,66,23/09/2013,NA,1
17351,F,49,4/11/2014,NA,31
17352,M,53,7/10/2013,NA,14
17353,F,27,21/02/2015,NA,2
17354,F,33,27/11/2014,NA,1
17355,F,26,16/09/2014,NA,6
17356,M,52,15/07/2015,30.91,1
17357,F,45,12/11/2013,NA,3
17358,F,61,12/10/2015,28.34,10
17359,F,52,19/06/2014,NA,1
17360,F,43,27/09/2013,NA,2
17361,F,37,11/02/2014,NA,2
17362,F,33,4/10/2013,NA,3
17363,M,36,4/10/2013,NA,4
17364,M,43,21/03/2015,NA,1
17365,M,64,18/05/2014,NA,7
17366,F,39,18/12/2014,NA,3
17367,M,19,8/04/2015,NA,4
17368,F,31,22/11/2014,NA,1
17369,F,31,22/10/2014,NA,5
17370,F,48,5/10/2013,NA,4
17371,F,66,1/10/2013,NA,97
17372,M,16,19/10/2013,NA,9
17373,F,48,17/03/2014,NA,32
17374,M,48,26/01/2014,NA,3
17375,F,34,1/10/2013,NA,3
17376,F,29,19/05/2015,25.8,3
17377,M,60,2/10/2013,NA,44
17378,F,51,2/10/2013,NA,15
17379,M,46,2/10/2013,30.06,5
17380,M,47,3/10/2013,NA,12
17381,F,34,4/10/2013,NA,3
17382,F,32,11/10/2013,NA,21
17383,F,63,9/07/2015,NA,2
17384,F,29,7/02/2015,NA,8
17385,F,28,26/04/2015,NA,5
17386,M,61,7/10/2013,NA,7
17387,M,32,7/10/2013,NA,10
17388,F,33,7/10/2013,NA,3
17389,F,30,23/10/2015,NA,2
17390,M,74,8/10/2013,NA,1
17391,F,44,10/10/2013,NA,5
17392,M,46,10/10/2013,NA,4
17393,M,27,24/10/2013,NA,3
17394,M,26,19/01/2014,NA,6
17395,M,58,11/10/2013,NA,54
17396,M,40,12/10/2013,NA,5
17397,F,52,13/11/2013,NA,74
17398,F,40,12/01/2014,NA,10
17399,F,24,22/03/2015,NA,1
17400,F,59,15/10/2013,NA,148
17401,M,46,14/10/2013,NA,1
17402,F,36,8/09/2015,NA,3
17403,F,56,16/10/2013,NA,4
17404,F,57,16/10/2013,NA,6
17405,F,36,23/07/2014,NA,1
17406,M,53,12/09/2014,NA,7
17407,M,44,19/10/2013,NA,3
17408,F,25,20/10/2013,NA,7
17409,F,45,12/02/2015,NA,6
17410,M,55,22/10/2013,NA,21
17411,F,28,25/10/2013,NA,9
17412,F,68,11/01/2015,NA,1
17413,M,69,11/01/2015,NA,1
17414,F,33,27/10/2013,NA,1
17415,M,58,16/06/2014,NA,24
17416,M,38,27/10/2013,NA,1
17417,M,39,27/10/2013,NA,4
17418,M,17,29/10/2013,NA,1
17419,F,35,19/08/2014,NA,6
17420,F,30,13/11/2013,NA,1
17421,F,33,11/02/2014,NA,1
17422,F,43,6/07/2015,33.49,6
17423,M,50,6/07/2015,26.95,6
17424,M,41,9/11/2013,NA,17
17425,M,38,9/02/2014,NA,1
17426,F,35,30/01/2014,NA,3
17427,M,44,17/11/2013,NA,4
17428,M,71,9/12/2013,NA,2
17429,F,23,18/11/2013,NA,6
17430,M,28,18/11/2013,NA,2
17431,F,45,19/11/2013,NA,1
17432,M,24,20/11/2013,NA,1
17433,F,33,23/07/2015,NA,1
17434,F,37,22/11/2013,NA,1
17435,F,39,22/11/2013,NA,1
17436,M,35,23/11/2013,NA,1
17437,F,34,8/11/2014,NA,1
17438,F,42,24/11/2013,NA,1
17439,F,36,22/10/2014,NA,22
17440,F,41,11/02/2014,NA,2
17441,F,16,8/10/2014,NA,1
17442,F,25,13/10/2015,NA,1
17443,F,43,13/06/2015,NA,5
17444,F,44,27/08/2014,NA,8
17445,F,62,3/12/2013,NA,1
17446,F,23,6/12/2013,NA,1
17447,M,64,9/12/2013,NA,94
17448,F,36,16/01/2016,NA,5
17449,M,46,22/11/2015,NA,4
17450,F,39,10/12/2014,NA,1
17451,F,39,5/07/2015,NA,1
17452,M,41,16/04/2015,NA,12
17453,F,49,16/06/2014,NA,32
17454,M,49,7/01/2014,NA,2
17455,F,40,23/05/2015,29.25,9
17456,F,33,23/12/2013,NA,1
17457,M,30,23/12/2013,NA,1
17458,F,42,24/12/2013,NA,1
17459,M,39,24/12/2013,NA,27
17460,F,31,7/01/2014,NA,58
17461,F,33,2/01/2014,NA,1
17462,M,37,4/01/2014,NA,1
17463,M,33,5/01/2014,NA,2
17464,F,34,11/07/2014,NA,3
17465,M,50,4/02/2016,NA,2
17466,F,46,8/01/2014,NA,3
17467,F,29,5/08/2014,NA,4
17468,F,73,23/01/2014,NA,2
17469,M,72,23/01/2014,NA,16
17470,F,38,11/01/2014,NA,9
17471,M,48,12/01/2014,NA,1
17472,F,28,14/01/2014,NA,1
17473,F,31,12/01/2014,NA,12
17474,F,40,15/09/2015,NA,11
17475,F,27,15/01/2014,NA,5
17476,F,39,16/09/2014,NA,2
17477,M,40,1/11/2014,NA,1
17478,M,23,15/01/2014,NA,1
17479,F,16,13/03/2015,NA,4
17480,F,61,10/03/2014,NA,9
17481,F,48,17/01/2014,NA,5
17482,F,47,27/03/2015,NA,5
17483,F,43,13/08/2014,NA,12
17484,F,34,20/01/2014,NA,18
17485,M,37,23/01/2014,NA,22
17486,M,40,26/01/2014,NA,8
17487,F,30,26/01/2014,NA,9
17488,F,32,26/01/2014,NA,2
17489,F,40,26/01/2014,NA,2
17490,M,50,26/01/2014,NA,6
17491,F,19,27/01/2014,NA,2
17492,F,26,27/01/2014,NA,6
17493,M,49,28/01/2014,NA,14
17494,F,39,22/04/2015,NA,2
17495,M,68,31/01/2014,NA,54
17496,F,40,9/05/2014,NA,1
17497,F,24,3/02/2014,NA,1
17498,F,28,3/02/2014,NA,1
17499,F,54,4/02/2014,NA,4
17500,F,30,4/02/2014,NA,1
17501,M,38,3/01/2016,NA,2
17502,F,40,23/06/2014,NA,1
17503,F,44,22/01/2014,NA,2
17504,F,38,4/08/2014,NA,2
17505,F,47,2/10/2013,NA,8
17506,F,16,5/03/2014,NA,6
17507,F,45,17/06/2015,NA,1
17508,F,39,13/09/2013,NA,4
17509,M,46,27/03/2014,NA,17
17510,M,45,2/12/2014,NA,8
17511,F,38,23/03/2015,NA,1
17512,M,43,20/01/2014,NA,1
17513,F,30,29/09/2013,NA,1
17514,F,61,4/05/2014,NA,1
17515,F,68,29/03/2015,NA,2
17516,M,63,28/01/2014,NA,20
17517,F,33,17/07/2015,NA,1
17518,M,53,18/08/2015,NA,12
17519,F,58,8/11/2013,NA,1
17520,F,48,23/09/2013,NA,55
17521,M,56,1/04/2014,NA,10
17522,F,53,24/04/2014,NA,5
17523,M,44,2/05/2015,35.38,11
17524,F,55,7/10/2013,NA,14
17525,F,46,3/10/2013,NA,10
17526,F,58,12/02/2014,NA,3
17527,M,63,4/01/2014,NA,11
17528,M,51,1/04/2014,NA,1
17529,M,26,28/02/2014,NA,1
17530,F,34,30/04/2014,NA,2
17531,M,62,20/08/2014,NA,1
17532,F,46,26/03/2015,NA,27
17533,M,37,30/12/2013,NA,3
17534,F,34,9/06/2014,NA,1
17535,M,46,31/05/2014,NA,5
17536,F,40,8/11/2014,NA,2
17537,M,45,21/01/2014,NA,3
17538,M,38,27/05/2015,NA,1
17539,F,66,1/09/2014,NA,12
17540,M,67,1/09/2014,NA,12
17541,F,51,6/05/2015,NA,2
17542,F,25,3/02/2015,NA,6
17543,F,43,8/06/2015,NA,10
17544,F,31,26/11/2014,NA,4
17545,M,18,14/10/2013,NA,4
17546,M,39,1/09/2014,NA,5
17547,F,50,16/09/2013,NA,33
17548,F,43,14/10/2013,NA,9
17549,M,30,9/09/2013,NA,1
17550,M,28,9/09/2013,NA,1
17551,M,38,23/11/2014,NA,25
17552,M,43,10/09/2013,NA,8
17553,F,32,10/02/2015,NA,11
17554,M,49,10/09/2013,NA,33
17555,F,48,10/09/2013,NA,14
17556,F,48,28/10/2013,NA,28
17557,M,20,13/05/2015,NA,23
17558,F,47,2/10/2013,NA,1
17559,F,56,11/09/2013,NA,162
17560,F,47,27/03/2014,NA,7
17561,M,44,12/01/2014,NA,11
17562,F,39,11/09/2013,NA,3
17563,F,58,12/09/2013,NA,9
17564,F,33,12/09/2013,NA,1
17565,F,46,12/09/2013,NA,1
17566,F,37,12/09/2013,NA,4
17567,F,42,12/09/2013,NA,2
17568,M,36,15/07/2014,NA,1
17569,F,51,12/09/2013,NA,1
17570,F,36,12/09/2013,NA,7
17571,M,53,12/09/2013,NA,9
17572,F,30,12/09/2013,NA,1
17573,F,34,12/09/2013,NA,1
17574,F,39,18/10/2014,NA,7
17575,F,38,13/09/2013,NA,1
17576,F,63,22/07/2014,NA,119
17577,F,32,1/12/2014,NA,4
17578,M,54,13/09/2013,NA,3
17579,F,27,6/09/2014,NA,2
17580,M,41,13/09/2013,NA,1
17581,F,25,13/09/2013,NA,1
17582,F,31,13/09/2013,NA,2
17583,M,40,13/09/2013,NA,1
17584,F,23,13/09/2013,NA,5
17585,F,34,13/09/2013,NA,2
17586,F,28,13/09/2013,NA,1
17587,F,54,14/09/2013,NA,6
17588,F,38,14/09/2013,NA,2
17589,F,33,15/09/2013,NA,1
17590,F,27,14/09/2013,NA,9
17591,M,27,14/09/2013,NA,11
17592,F,49,14/09/2013,NA,2
17593,F,34,15/09/2013,NA,2
17594,F,32,15/09/2013,NA,12
